block,river_label,year,mode,location,angler_trips,total_salmon_harvest,catch_area_codes,tier,source_id,method,trips_per_salmon
PugetSound,Baker,2024,unknown,unknown,33859.84740193271,10736,824|825,P2,p2_block_ratio,"P2 block ratio 3.154 creel-trips per CRC-salmon (system_year, 2 donor area(s) [826|830]) x CRC harvest 10697. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.; P2 block ratio 3.154 creel-trips per CRC-salmon (system_year, 2 donor area(s) [826|830]) x CRC harvest 39. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.15386060003099
PugetSound,California Creek,2023,unknown,unknown,175.85812742814335,81,710,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 81. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Canyon Creek (Snohomish Co),2022,unknown,unknown,72.15209161582752,12,866,P2,p2_block_ratio,"P2 block ratio 6.013 creel-trips per CRC-salmon (system_year, 4 donor area(s) [850|852|860|872]) x CRC harvest 12. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",6.01267430131896
PugetSound,Canyon Creek (Snohomish Co),2023,unknown,unknown,304.7912971583102,145,866,P2,p2_block_ratio,"P2 block ratio 2.102 creel-trips per CRC-salmon (system_year, 4 donor area(s) [844|850|860|872]) x CRC harvest 145. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1020089459193807
PugetSound,Cascade,2022,unguided,bank,1658.0873264483816,954.6986333333333,826,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.7367651618596798
PugetSound,Cascade,2023,unguided,bank,2897.708266862889,2749.89550563722,826,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.0537521374621894
PugetSound,Cascade,2024,unguided,bank,2619.075307144715,1357.3284345238096,826,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.9295811098686393
PugetSound,Chambers Creek,2022,unknown,unknown,944.7502161922013,158,714,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 158. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Chambers Creek,2023,unknown,unknown,86.84351971760165,40,714,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 40. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Clallam River,2022,unknown,unknown,173.4035206935053,29,718,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 29. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Clallam River,2023,unknown,unknown,43.421759858800826,20,718,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 20. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Deep Creek (Clallam Co),2022,unknown,unknown,430.5190858597373,72,726,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 72. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Deschutes River,2023,unknown,unknown,175.85812742814335,81,728,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 81. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Dewatto River,2023,unknown,unknown,43.421759858800826,20,732,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 20. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Duckabush River,2022,unknown,unknown,83.71204447272669,14,736,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 14. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Dungeness,2022,unknown,unknown,10954.318962431093,1832,738,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 1832. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Dungeness,2023,unknown,unknown,2153.719288996521,992,738,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 992. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Green-Duwamish,2022,unknown,unknown,43811.29641797632,7327,746,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 7327. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Green-Duwamish,2023,unknown,unknown,97371.12539536791,44849,746,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 44849. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Kennedy Creek,2022,unknown,unknown,2033.0067943376482,340,754,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 340. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Lake Sammamish,2022,unknown,unknown,502.27226683636013,84,764,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 84. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Lake Sammamish,2023,unknown,unknown,646.9842218961323,298,764,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 298. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Lake Washington,2022,unknown,unknown,5249.941074789574,878,762,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 878. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051906
PugetSound,Lake Washington,2023,unknown,unknown,831.5267012960359,383,762,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 383. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Little Quilcene River,2022,unknown,unknown,83.71204447272669,14,766,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 14. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Lyre River,2022,unknown,unknown,257.115565166232,43,768,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 43. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Lyre River,2023,unknown,unknown,43.421759858800826,20,768,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 20. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,McAllister Creek,2022,unknown,unknown,328.8687461428549,55,770,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 55. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.9794317480519075
PugetSound,Minter Creek,2022,unknown,unknown,46029.665596503575,7698,778,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 7698. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Minter Creek,2023,unknown,unknown,10032.597615375931,4621,778,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 4621. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Nisqually,2022,unknown,bank,16548.43112359742,2203.033931818182,786,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,7.511655124594411
PugetSound,Nisqually,2022,unknown,boat,330.7186287615859,232.38055,786,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=month; estimated,1.4231768913602532
PugetSound,Nisqually,2023,unknown,bank,17970.336016669018,3280.156403846154,786,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,5.478499743365245
PugetSound,Nisqually,2023,unknown,boat,566.1481710463848,445.55056666666667,786,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=month; estimated,1.270670970709239
PugetSound,Nooksack,2022,unknown,unknown,14990.43539236613,2507,794,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 2507. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Nooksack,2023,unknown,bank,78.6338399582551,9.95,794,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,7.902898488266844
PugetSound,Nooksack,2023,unknown,boat,42.53335549372317,83.19,794,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,0.5112796669518352
PugetSound,Nooksack,2024,unguided,bank,696.425430548081,199.7805,794,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,3.4859529861426966
PugetSound,Nooksack,2024,unknown,boat,76.55440917107583,135.774,794,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,0.5638370319138851
PugetSound,Nooksack Mainstem,2022,unknown,unknown,1740.0146386831047,291,788,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 291. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Nooksack Mainstem,2023,unknown,unknown,147.63398351992282,68,788,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 68. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Nooksack North Fork,2022,unknown,unknown,5853.863681342817,979,790,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 979. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Nooksack North Fork,2023,unknown,unknown,1615.2894667473906,744,790,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 744. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Nooksack South Fork,2022,unknown,unknown,2415.69042621297,404,792,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 404. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Nooksack South Fork,2023,unknown,unknown,2607.4766795209894,1201,792,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 1201. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Pilchuck River,2023,unknown,unknown,641.1127285054112,305,840,P2,p2_block_ratio,"P2 block ratio 2.102 creel-trips per CRC-salmon (system_year, 4 donor area(s) [844|850|860|872]) x CRC harvest 305. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1020089459193807
PugetSound,Puyallup Carbon,2024,unknown,bank,43198.73744627028,14717.6885,802|804,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,2.9351577488727445
PugetSound,Puyallup Carbon,2025,unknown,bank,89842.3976968411,96736.84918051948,802|804,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,0.9287298320951851
PugetSound,Puyallup/Carbon,2022,unknown,bank,31057.00259363213,7977.577498168498,802|804,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,3.89303677723748
PugetSound,Puyallup/Carbon,2023,unknown,bank,95279.44138656072,99607.45767748918,802|804,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,0.9565492746040986
PugetSound,Pysht River,2022,unknown,unknown,83.71204447272669,14,810,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 14. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Quilcene,2022,unknown,unknown,15600.337430667425,2609,812,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 2609. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Quilcene,2023,unknown,unknown,6563.199002657745,3023,812,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 3023. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Samish,2022,unknown,unknown,55823.9747998126,9336,816,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 9336. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Samish,2023,unknown,unknown,30636.222668376922,14111,816,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 14111. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Sauk River,2023,unknown,unknown,155.28933712148378,49,828,P2,p2_block_ratio,"P2 block ratio 3.169 creel-trips per CRC-salmon (system_year, 2 donor area(s) [826|830]) x CRC harvest 49. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.1691701453364036
PugetSound,Sauk River,2024,unknown,unknown,123.00056340120864,39,828,P2,p2_block_ratio,"P2 block ratio 3.154 creel-trips per CRC-salmon (system_year, 2 donor area(s) [826|830]) x CRC harvest 39. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.1538606000309906
PugetSound,Skagit,2022,unguided,bank,16023.911581019445,1368.1854248683414,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,11.7117981888759
PugetSound,Skagit,2022,guided,boat,852.8250375106859,376.58135041480716,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,2.2646502185285935
PugetSound,Skagit,2022,unguided,boat,16047.0343792827,7085.877654743923,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,2.264650218528593
PugetSound,Skagit,2023,unguided,bank,57334.722501965996,18163.75186072695,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,3.156546232385678
PugetSound,Skagit,2023,guided,boat,1135.7472016949828,645.5540510219306,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.7593371149899257
PugetSound,Skagit,2023,unguided,boat,24880.787534806368,14142.137582852529,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.7593371149899255
PugetSound,Skagit,2024,unguided,bank,14648.738655474372,2000.1979424807341,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,7.323644497557255
PugetSound,Skagit,2024,unguided,boat,17771.57730372522,10918.02837916499,830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.627727707471336
PugetSound,Skagit,2025,unguided,bank,38039.179130240926,12160.483291336986,826|830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,3.1280976437293146
PugetSound,Skagit,2025,guided,boat,1564.5057619548681,871.3006671177945,826|830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,1.795598030620303
PugetSound,Skagit,2025,unguided,boat,17927.697173876277,9984.248628120302,826|830,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,1.795598030620303
PugetSound,Skokomish River,2023,unknown,unknown,744.6831815784342,343,834,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 343. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
PugetSound,Snohomish,2022,unknown,bank,1331.134086061096,144.418,850|852,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,9.217231135046157
PugetSound,Snohomish,2022,unknown,boat,2556.542320384906,682.4585000000001,850|852,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,3.7460773371346474
PugetSound,Snohomish,2022,unknown,unknown,5357.292802475193,891,844,P2,p2_block_ratio,"P2 block ratio 6.013 creel-trips per CRC-salmon (system_year, 4 donor area(s) [850|852|860|872]) x CRC harvest 891. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",6.01267430131896
PugetSound,Snohomish,2023,unknown,bank,32594.161492230105,15333.486181818182,844|850,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,2.125684994641266
PugetSound,Snohomish,2023,unknown,boat,18676.515422145167,23266.919297258297,844|850,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,0.8027068467266292
PugetSound,Snohomish,2023,unknown,unknown,302.6892882123908,144,852,P2,p2_block_ratio,"P2 block ratio 2.102 creel-trips per CRC-salmon (system_year, 4 donor area(s) [844|850|860|872]) x CRC harvest 144. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1020089459193807
PugetSound,Snohomish,2024,unknown,bank,8592.12158659301,596.2944833333332,844|850|852,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,14.409191811673944
PugetSound,Snohomish,2024,unknown,boat,6772.2491019891695,2112.6160396825394,844|850|852,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,3.2056223065535505
PugetSound,Snohomish,2025,unguided,bank,26252.254370477578,10059.065634619883,844|850,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,2.6098104261419914
PugetSound,Snohomish,2025,unguided,boat,10291.215007892391,12493.039646922463,844|850,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=month; estimated,0.8237558911795761
PugetSound,Stillaguamish,2022,unknown,bank,7442.258742189159,329.21100476190475,872|874|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,22.606348616965658
PugetSound,Stillaguamish,2022,unknown,boat,1182.6276458646867,0,872|874|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,NA
PugetSound,Stillaguamish,2023,unknown,bank,5579.331108985193,2432.5323333333336,872|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,2.2936308112047814
PugetSound,Stillaguamish,2023,unknown,boat,453.9091677705219,704.8666666666667,872|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=month; zero_effort,0.6439645811555688
PugetSound,Stillaguamish,2024,unknown,bank,9739.051940231138,783.645873015873,872|874|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,12.427873706206414
PugetSound,Stillaguamish,2024,unknown,boat,220.98674649833146,20.996,872|874|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=month; zero_effort; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,10.525183201482733
PugetSound,Stillaguamish,2025,unguided,bank,10580.19279608235,1838.8663935064935,872|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,5.7536495492243
PugetSound,Stillaguamish,2025,unknown,boat,316.7034273801111,19.076,872|876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,16.602192670376972
PugetSound,Suiattle River,2023,unknown,unknown,104.58261479610132,33,832,P2,p2_block_ratio,"P2 block ratio 3.169 creel-trips per CRC-salmon (system_year, 2 donor area(s) [826|830]) x CRC harvest 33. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.1691701453364036
PugetSound,Tolt River,2023,unknown,unknown,201.79285880826055,96,858,P2,p2_block_ratio,"P2 block ratio 2.102 creel-trips per CRC-salmon (system_year, 4 donor area(s) [844|850|860|872]) x CRC harvest 96. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1020089459193807
PugetSound,Wallace,2022,unknown,bank,5716.1892026058695,2418.7564253246755,860,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,2.3632760797063606
PugetSound,Wallace,2023,unknown,bank,5649.527955348427,740.2523333333334,860,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,7.631894829576257
PugetSound,Wallace,2024,unknown,bank,2727.6753232354604,911.9333000000001,860,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,2.9910908212645158
PugetSound,Whatcom Creek,2022,unknown,unknown,364.7453366311663,61,884,P2,p2_block_ratio,"P2 block ratio 5.979 creel-trips per CRC-salmon (block_year, 9 donor area(s) [786|802|804|826|830|850|852|860|872]) x CRC harvest 61. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",5.979431748051907
PugetSound,Whatcom Creek,2023,unknown,unknown,293.0968790469056,135,884,P2,p2_block_ratio,"P2 block ratio 2.171 creel-trips per CRC-salmon (block_year, 10 donor area(s) [786|794|802|804|826|830|844|850|860|872]) x CRC harvest 135. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",2.1710879929400413
WACoast,Bear River (Pacific Co),2023,unknown,unknown,28.449262354704867,17,305,P2,p2_block_ratio,"P2 block ratio 1.673 creel-trips per CRC-salmon (block_year, 10 donor area(s) [315|329|348|350|358|398|400|402|404|406]) x CRC harvest 17. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",1.6734860208649922
WACoast,Bear River (Pacific Co),2025,unknown,unknown,10.280689857433897,7,305,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 7 (4 of 6 years: 2019|2020|2023|2024) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Cedar Creek (Jefferson Co),2022,unknown,unknown,50.128155728853365,14,311,P2,p2_block_ratio,"P2 block ratio 3.581 creel-trips per CRC-salmon (block_year, 6 donor area(s) [329|358|398|400|404|406]) x CRC harvest 14. CRC-denominated: the CRC reporting bias is inside the ratio, not applied on top of it.",3.5805825520609544
WACoast,Cedar Creek (Jefferson Co),2025,unknown,unknown,29.006232097759927,19.75,311,P3,crc_harvest_projection,"P3 projected: 6-yr mean CRC harvest 20 (4 of 6 years: 2020|2021|2022|2023) x block_year ratio 1.469 (6 donor area(s) [315|329|358|398|404|406]) from 2024. Excludes PugetSound, which use a separate NEPA-derived 2014+ even/odd-year projection.",1.468669979633414
WACoast,Chehalis,2022,unguided,bank,6272.49069320135,1058.9545095238095,317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,5.923286257142398
WACoast,Chehalis,2022,guided,boat,1424.5664652140385,1096.8642058663772,317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.298762834628941
WACoast,Chehalis,2022,unguided,boat,11064.132879829032,8518.978665562196,317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.2987628346289413
WACoast,Chehalis,2024,unguided,bank,8711.185891146935,2921.2597666666666,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,2.981996325882009
WACoast,Chehalis,2024,guided,boat,929.2248884007982,696.0667155655094,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.3349652664340699
WACoast,Chehalis,2024,unguided,boat,14437.40150681981,10814.814339990045,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.3349652664340699
WACoast,Chehalis,2025,unguided,bank,8033.486074305062,1438.8052617336448,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,5.583442240561003
WACoast,Chehalis,2025,guided,boat,1367.6079650797974,935.2022250574148,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.462366029973716
WACoast,Chehalis,2025,unguided,boat,16677.71271701207,11404.608952323537,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.4623660299737158
